CLAVE,NOMBRE,ESTADO,MUNICIPIO,ORG_CUENCA,CUENCA,TIPO_EST,INICIO,MAS_RECIENTE,SITUACION,LONGITUD,LATITUD,ALTITUD,DIARIOS,MENSUALES,EXTREMOS,NORMALES_1961_1990,NORMALES_1971_2000,NORMALES_1981_2010,NORMALES_1991_2020
26075, QUIRIEGO (SMN),SONORA,QUIRIEGO,NOROESTE,RÍO MAYO 2,CLIMATOLÓGICA,1927-07-01,2023-07-31,OPERANDO,-109.2530556,27.51944444,210,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26075.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26075.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26075.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26075.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26075.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26075.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26075.txt
26076, RIITO,SONORA,SAN LUIS RÍO COLORADO,NOROESTE,RÍO COLORADO,CLIMATOLÓGICA,1949-05-01,2020-06-30,OPERANDO,-114.9013889,32.13333333,16,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26076.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26076.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26076.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26076.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26076.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26076.txt,
26077, SAHUARIPA,SONORA,SAHUARIPA,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1942-08-01,2023-06-30,OPERANDO,-109.2327778,29.05527778,432,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26077.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26077.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26077.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26077.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26077.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26077.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26077.txt
26080, SAN BERNARDO (SMN),SONORA,ÁLAMOS,NOROESTE,RÍO MAYO 1,CLIMATOLÓGICA,1971-01-01,2021-09-30,OPERANDO,-108.8438889,27.39861111,214,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26080.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26080.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26080.txt,,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26080.txt
26082, SAN ISIDRO,SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1956-08-01,2023-07-01,OPERANDO,-111.6588889,28.82611111,30,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26082.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26082.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26082.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26082.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26082.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26082.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26082.txt
26087, SAN LUIS RIO COLORADO (DGE),SONORA,SAN LUIS RÍO COLORADO,NOROESTE,RÍO COLORADO,CLIMATOLÓGICA,1964-11-01,2023-03-31,OPERANDO,-114.7619444,32.47611111,40,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26087.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26087.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26087.txt,,,,
26093, PITIQUITO,SONORA,PITIQUITO,NOROESTE,RÍO CONCEPCIÓN,CLIMATOLÓGICA,1952-07-01,2022-01-31,OPERANDO,-112.1,30.69777778,284,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26093.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26093.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26093.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26093.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26093.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26093.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26093.txt
26096, SONOITA,SONORA,GENERAL PLUTARCO ELÍAS CALLES,NOROESTE,RÍO SONOYTA 2,CLIMATOLÓGICA,1948-11-01,2022-05-31,OPERANDO,-112.8544444,31.86138889,389,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26096.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26096.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26096.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26096.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26096.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26096.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26096.txt
26098, TESIA,SONORA,NAVOJOA,NOROESTE,RÍO MAYO 3,CLIMATOLÓGICA,1950-12-01,2018-09-30,OPERANDO,-109.3583333,27.17111111,52,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26098.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26098.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26098.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26098.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26098.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26098.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26098.txt
26099, TESOCOMA,SONORA,QUIRIEGO,NOROESTE,RÍO MAYO 2,CLIMATOLÓGICA,1961-05-01,2021-08-31,OPERANDO,-109.2125,27.65833333,291,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26099.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26099.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26099.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26099.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26099.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26099.txt,
26100, TESOPACO,SONORA,ROSARIO,NOROESTE,ARROYO QUIRIEGO,CLIMATOLÓGICA,1966-01-01,2023-01-31,OPERANDO,-109.3675,27.84083333,421,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26100.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26100.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26100.txt,,,,
26102, TRES HERMANOS,SONORA,NAVOJOA,NOROESTE,RÍO MAYO 3,CLIMATOLÓGICA,1942-06-01,2021-11-30,OPERANDO,-109.1955556,27.19361111,79,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26102.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26102.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26102.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26102.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26102.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26102.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26102.txt
26107, VICAM (SMN),SONORA,GUAYMAS,NOROESTE,RÍO YAQUI 3,CLIMATOLÓGICA,1986-01-01,2022-09-28,OPERANDO,-110.3244444,27.58416667,13,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26107.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26107.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26107.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26107.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26107.txt
26109, YECORA (SMN),SONORA,YÉCORA,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1944-01-01,2021-06-30,OPERANDO,-108.9333333,28.36666667,1544,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26109.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26109.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26109.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26109.txt,,,
26115, IMURIS (DGE),SONORA,IMURIS,NOROESTE,ARROYO COCÓSPERA,CLIMATOLÓGICA,1969-05-01,2020-10-14,OPERANDO,-110.8608333,30.77694444,846,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26115.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26115.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26115.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26115.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26115.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26115.txt
26121, URES (DGE),SONORA,URES,NOROESTE,RÍO SONORA 1,CLIMATOLÓGICA,1978-10-01,2023-06-30,OPERANDO,-110.3922222,29.42694444,385,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26121.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26121.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26121.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26121.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26121.txt
26125, SUAQUI GRANDE (SMN),SONORA,SUAQUI GRANDE,NOROESTE,RÍO YAQUI 2,CLIMATOLÓGICA,1943-01-01,2022-07-31,OPERANDO,-109.8833333,28.4,564,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26125.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26125.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26125.txt,,,,
26139, HERMOSILLO II (DGE),SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1961-01-01,2022-11-30,OPERANDO,-110.9541667,29.09888889,221,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26139.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26139.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26139.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26139.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26139.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26139.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26139.txt
26145, BACOACHI (SMN),SONORA,BACOACHI,NOROESTE,RÍO SONORA 1,CLIMATOLÓGICA,1982-03-01,2023-10-31,OPERANDO,-109.97,30.63194444,1049,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26145.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26145.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26145.txt,,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26145.txt
26152, BENJAMIN HILL (FFCC),SONORA,SANTA ANA,NOROESTE,RÍO MAGDALENA,CLIMATOLÓGICA,1969-01-01,2023-06-30,OPERANDO,-111.1166667,30.53333333,709,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26152.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26152.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26152.txt,,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26152.txt
26160, EL VIVERO,SONORA,MAGDALENA,NOROESTE,RÍO MAGDALENA,CLIMATOLÓGICA,1969-01-01,2022-03-31,OPERANDO,-110.9675,30.62694444,750,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26160.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26160.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26160.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26160.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26160.txt
26162, ORTIZ (FFCC),SONORA,GUAYMAS,NOROESTE,RÍO MÁTAPE 2,CLIMATOLÓGICA,1969-01-01,2021-05-31,OPERANDO,-110.7,28.28333333,105,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26162.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26162.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26162.txt,,,,
26164, SANTA CRUZ (FFCC),SONORA,SANTA CRUZ,NOROESTE,RÍO SANTA CRUZ,CLIMATOLÓGICA,1969-01-01,2023-10-31,OPERANDO,-110.5933333,31.22833333,1352,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26164.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26164.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26164.txt,,,,
26177, FRANCISCO (FFCC),SONORA,GUAYMAS,NOROESTE,RÍO MÁTAPE 2,CLIMATOLÓGICA,1973-03-01,2023-08-26,OPERANDO,-110.9666667,27.98333333,7,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26177.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26177.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26177.txt,,,,
26178, ARROYO HONDO,SONORA,ÁLAMOS,NOROESTE,ARROYO ALAMOS,CLIMATOLÓGICA,1974-11-01,2021-04-30,OPERANDO,-108.7833333,26.76194444,224,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26178.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26178.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26178.txt,,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26178.txt
26179, BAHIA DE KINO,SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1974-07-01,2022-11-30,OPERANDO,-111.9366667,28.82277778,2,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26179.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26179.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26179.txt,,,,
26180, EL CAJON,SONORA,SAN MIGUEL DE HORCASITAS,NOROESTE,RÍO SAN MIGUEL,CLIMATOLÓGICA,1974-01-01,2019-12-31,OPERANDO,-110.7363889,29.47222222,390,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26180.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26180.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26180.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26180.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26180.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26180.txt
26181, RAYON,SONORA,RAYÓN,NOROESTE,RÍO SAN MIGUEL,CLIMATOLÓGICA,1974-01-01,2023-06-30,OPERANDO,-110.5705556,29.71055556,560,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26181.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26181.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26181.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26181.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26181.txt
26186, EL TAPIRO,SONORA,CUMPAS,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1976-11-01,2022-04-30,OPERANDO,-109.8166667,30.23583333,898,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26186.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26186.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26186.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26186.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26186.txt
26192, CABULLONA,SONORA,AGUA PRIETA,NOROESTE,RÍO BAVISPE,CLIMATOLÓGICA,1975-07-01,2022-05-31,OPERANDO,-109.5413889,31.14833333,1119,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26192.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26192.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26192.txt,,,,
26193, SINAHUISA,SONORA,NAVOJOA,NOROESTE,RÍO MAYO 3,CLIMATOLÓGICA,1974-08-01,2022-04-30,OPERANDO,-109.4533333,26.91833333,33,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26193.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26193.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26193.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26193.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26193.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26193.txt
26196, MARIA DEL CARMEN,SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1974-07-01,2023-11-30,OPERANDO,-111.555,28.90361111,54,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26196.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26196.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26196.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26196.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26196.txt
26197, EL VERANITO,SONORA,ÁLAMOS,NOROESTE,RÍO MAYO 3,CLIMATOLÓGICA,1976-12-01,2020-11-30,OPERANDO,-109.2230556,26.98361111,160,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26197.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26197.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26197.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26197.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26197.txt
26198, MAZOCAHUI,SONORA,BAVIÁCORA,NOROESTE,RÍO SONORA 1,CLIMATOLÓGICA,1976-12-01,2023-10-31,OPERANDO,-110.1194444,29.54083333,499,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26198.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26198.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26198.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26198.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26198.txt
26199, PUEBLO DE ALAMOS,SONORA,URES,NOROESTE,RÍO SONORA 1,CLIMATOLÓGICA,1977-07-01,2021-11-30,OPERANDO,-110.1402778,29.20444444,589,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26199.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26199.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26199.txt,,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26199.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales9120/son/nor9120_26199.txt
